time,open,high,low,close,Volume,Volume MA
1095687000,1127.78,1127.78,1120.34,1122.2,1197600000,1146458500
1095773400,1122.83,1131.54,1122.8,1129.3,1325000000,1161613500
1095859800,1126.72,1126.72,1112.67,1113.56,1379900000,1175983500
1095946200,1113.56,1113.61,1108.05,1108.36,1286300000,1180688500
1096032600,1108.36,1113.81,1108.36,1110.11,1255400000,1192278500
1096291800,1109.05,1109.05,1103.24,1103.52,1263500000,1213183500
1096378200,1104.24,1111.77,1101.29,1110.06,1396600000,1240858500
1096464600,1109.89,1114.8,1107.36,1114.8,1402900000,1254093500
1096551000,1114.8,1116.31,1109.61,1114.58,1748000000,1284388500
1096637400,1115.96,1131.64,1115.96,1131.5,1582200000,1307578500
1096896600,1131.5,1140.13,1131.5,1135.17,1534000000,1338070000
1096983000,1134.81,1137.87,1132.03,1134.48,1418400000,1348270000
1097069400,1134.16,1142.05,1132.94,1142.05,1416700000,1356790000
1097155800,1141.68,1141.68,1130.46,1130.65,1447500000,1360600000
1097242200,1129.83,1132.92,1120.19,1122.14,1291600000,1362120000
1097501400,1122.14,1126.2,1122.14,1124.39,943800000,1344320000
1097587800,1122.94,1124.23,1115.77,1121.84,1320100000,1350100000
1097674200,1124.56,1127.01,1109.63,1113.64,1546200000,1364610000
1097760600,1113.55,1114.97,1102.06,1103.29,1489500000,1383390000
1097847000,1105.35,1113.17,1102.14,1108.2,1645100000,1394515000
1098106200,1107.62,1114.46,1103.33,1114.02,1373300000,1403300000
1098192600,1114.79,1118.03,1103.15,1103.23,1737500000,1423925000
1098279000,1102.86,1104.09,1094.25,1103.66,1685700000,1439215000
1098365400,1104.42,1108.96,1098.47,1106.49,1673000000,1458550000
1098451800,1106.49,1108.32,1095.29,1095.74,1469600000,1469260000
1098711000,1095.15,1096.81,1090.19,1094.8,1380500000,1475110000
1098797400,1094.86,1111.1,1094.86,1111.1,1685400000,1489550000
1098883800,1110.28,1126.29,1107.43,1125.4,1741900000,1506500000
1098970200,1124.75,1130.67,1120.57,1127.44,1628200000,1500510000
1099056600,1127.41,1131.44,1124.62,1130.2,1500800000,1496440000
1099319400,1130.26,1133.43,1127.53,1130.51,1395900000,1489535000
1099405800,1130.85,1130.85,1128.12,1130.58,1659000000,1501565000
1099492200,1130.54,1147.6,1130.54,1143.2,1767500000,1519105000
1099578600,1142.76,1161.67,1142.34,1161.67,1782700000,1535865000
1099665000,1163.04,1170.87,1160.52,1166.17,1724400000,1557505000
1099924200,1166.17,1166.86,1162.32,1164.89,1358700000,1578250000
1100010600,1164.97,1168.96,1162.48,1164.08,1450800000,1584785000
1100097000,1164.08,1169.35,1162.51,1162.91,1504300000,1582690000
1100183400,1162.91,1174.82,1162.91,1173.48,1393000000,1577865000
1100269800,1174.18,1184.17,1171.39,1184.17,1531600000,1572190000
1100529000,1183.81,1184.48,1179.85,1183.81,1453300000,1576190000
1100615400,1183.81,1183.81,1175.32,1175.43,1364400000,1557535000
1100701800,1176.63,1188.46,1176.63,1181.94,1684200000,1557460000
1100788200,1181.78,1184.9,1180.09,1183.55,1456700000,1546645000
1100874600,1183.55,1184,1169.17,1170.34,1526600000,1549495000
1101133800,1170.34,1178.18,1167.89,1177.24,1392700000,1550105000
1101220200,1176.63,1179.52,1171.41,1176.94,1428300000,1537250000
1101306600,1178.07,1182.46,1178.07,1181.76,1149600000,1507635000
1101479400,1181.43,1186.62,1181.08,1182.65,504580000,1451454000
1101738600,1182.65,1186.94,1172.37,1178.57,1378500000,1445339000
1101825000,1178.57,1178.66,1173.81,1173.82,1553500000,1453219000
1101911400,1173.83,1191.37,1173.83,1191.37,1772800000,1458909000
1101997800,1190.68,1194.81,1186.66,1190.33,1774900000,1459279000
1102084200,1191.35,1197.11,1187.7,1191.17,1566700000,1448479000
1102343400,1190.84,1192.41,1185.18,1190.25,1354400000,1429979000
1102429800,1190.44,1192.17,1177.07,1177.07,1533900000,1438739000
1102516200,1177.07,1184.05,1176.8,1182.81,1525200000,1442459000
1102602600,1181.18,1190.51,1173.76,1189.24,1624700000,1448479000
1102689000,1187.45,1191.45,1185.24,1188,1443700000,1451014000
1102948200,1189.87,1198.77,1189.87,1198.68,1436100000,1446239000
1103034600,1198.68,1205.29,1197.84,1203.38,1544400000,1450794000
1103121000,1203.09,1206.61,1199.44,1205.72,1695800000,1467364000
1103207400,1205.3,1207.97,1198.41,1203.2,1793900000,1472849000
1103293800,1202.26,1203.17,1193.44,1194.22,2335000000,1516764000
1103553000,1194.2,1203.64,1193.36,1194.66,1422800000,1511574000
1103639400,1195.2,1205.93,1195.2,1205.43,1483700000,1516124000
1103725800,1205.45,1211.14,1203.81,1209.57,1390800000,1514249000
1103812200,1209.16,1213.66,1208.71,1210.13,956100000,1504574000
1104157800,1210.13,1214.17,1204.92,1204.92,922000000,1525445000
1104244200,1205.12,1213.54,1205.12,1213.54,983000000,1505670000
1104330600,1212.72,1213.95,1210.95,1213.45,925900000,1474290000
1104417000,1213.48,1216.47,1213.41,1213.55,829800000,1427140000
1104503400,1213.55,1217.33,1211.65,1211.92,786900000,1377740000
1104762600,1213.43,1217.9,1200.3,1202.08,1510800000,1374945000
1104849000,1202.08,1205.78,1185.39,1188.04,1721000000,1393275000
1104935400,1187.75,1192.75,1183.72,1183.74,1738900000,1403525000
1105021800,1184.41,1191.63,1183.23,1187.89,1569100000,1405720000
1105108200,1189.2,1192.2,1182.16,1186.19,1477900000,1398380000
1105367400,1186.19,1194.78,1185,1190.24,1490400000,1400715000
1105453800,1190.25,1190.25,1180.43,1182.99,1488800000,1403350000
1105540200,1182.99,1187.98,1175.64,1187.7,1562100000,1404235000
1105626600,1187.64,1187.64,1175.61,1177.45,1510300000,1394960000
1105713000,1177.45,1185.21,1177.45,1184.52,1335400000,1372035000
1106058600,1183.64,1195.98,1180.1,1195.98,1596800000,1335125000
1106145000,1195.51,1195.51,1184.37,1184.63,1498700000,1338920000
1106231400,1182.52,1182.52,1173.39,1175.41,1692000000,1349335000
1106317800,1175.82,1179.45,1167.82,1167.87,1643500000,1361970000
1106577000,1168.59,1173.17,1163.75,1163.75,1494600000,1388895000
1106663400,1166.61,1174.3,1166.61,1168.41,1610400000,1423315000
1106749800,1168.41,1175.99,1168.41,1174.07,1635900000,1455960000
1106836200,1173.55,1177.5,1170.15,1174.55,1600600000,1489695000
1106922600,1175.05,1175.63,1166.3,1171.36,1641800000,1530295000
1107181800,1174.73,1182.07,1174.73,1181.27,1679800000,1574940000
1107268200,1181.26,1190.39,1181.03,1189.41,1681980000,1583499000
1107354600,1189.78,1195.25,1188.92,1193.19,1561740000,1575536000
1107441000,1193.19,1193.19,1185.63,1189.89,1554460000,1566314000
1107527400,1189.83,1203.12,1189.67,1203.03,1648160000,1570267000
1107786600,1202.91,1204.09,1199.27,1201.72,1347270000,1563735500
1107873000,1201.33,1205.11,1200.24,1202.3,1416170000,1560024000
1107959400,1202.66,1203.81,1191.54,1191.99,1511040000,1561136000
1108045800,1192.64,1198.75,1191.54,1197.01,1491670000,1557614500
1108132200,1196.35,1208.38,1193.28,1205.3,1562300000,1560214500
1108391400,1206.14,1212.33,1205.52,1210.12,1290180000,1557953500
1108477800,1209.27,1212.44,1205.17,1210.34,1527080000,1554467500
1108564200,1209.96,1211.33,1200.74,1200.75,1490100000,1554037500
1108650600,1201.08,1202.92,1197.35,1201.59,1580120000,1548443500
1108737000,1201.08,1202.92,1197.35,1201.59,1551200000,1543828500
1109082600,1185.48,1193.52,1185.48,1190.8,1744940000,1556345500
1109169000,1190.5,1200.42,1187.84,1200.2,1501090000,1550880000
1109255400,1200.17,1212.05,1199.61,1211.37,1518750000,1545022500
1109341800,1200.17,1212.05,1199.61,1211.37,1523680000,1541176500
1109601000,1204.72,1212.19,1204.72,1210.41,1795480000,1548860500
1109687400,1209.21,1215.58,1204.22,1210.08,1708060000,1550273500
1109773800,1210.57,1215.72,1204.45,1210.47,1568540000,1544601500
1109860200,1210.47,1224.76,1210.47,1222.12,1616240000,1547326500
1109946600,1210.47,1224.76,1210.47,1222.12,1636820000,1551444500
1110205800,1224.84,1225.69,1218.57,1219.43,1488830000,1543478000
1110292200,1219.13,1219.36,1206.66,1207.01,1523090000,1552269000
1110378600,1207.48,1211.23,1201.46,1209.25,1704970000,1566709000
1110465000,1209.39,1213.04,1198.15,1200.08,1604020000,1571358000
1110551400,1209.39,1213.04,1198.15,1200.08,1449820000,1569265500
1110810600,1200.46,1206.83,1199.53,1206.83,1437430000,1563022000
1110897000,1208.29,1210.54,1197.75,1197.75,1513530000,1574189500
1110983400,1197.11,1197.11,1185.61,1188.07,1653190000,1580495000
1111069800,1188.09,1193.28,1186.44,1190.21,1581930000,1585086500
1111156200,1190.32,1191.98,1182.78,1189.65,2344370000,1623299000
1111415400,1189.52,1189.52,1178.82,1183.78,1819440000,1636711000
1111501800,1183.78,1189.5,1171.71,1171.71,2114470000,1655187500
1111588200,1171.71,1176.26,1168.7,1172.53,2246870000,1692476500
1111674600,1172.55,1180.11,1171.42,1171.42,1721720000,1702625000
1112020200,1172.42,1179.91,1172.42,1174.28,1746220000,1713752000
1112106600,1174.24,1179.39,1163.69,1165.36,2223250000,1735140500
1112193000,1166.06,1181.54,1166.06,1181.41,2097110000,1754593000
1112279400,1181.54,1184.53,1179.49,1180.59,2214230000,1786877500
1112365800,1181.44,1189.8,1169.91,1172.92,2168690000,1814500000
1112621400,1172.97,1178.61,1167.72,1176.12,2079770000,1836647500
1112707800,1176.52,1183.56,1176.52,1181.39,1870800000,1855746000
1112794200,1181.63,1189.23,1181.63,1184.07,1797400000,1869461500
1112880600,1184.23,1191.88,1183.83,1191.14,1900620000,1879244000
1112967000,1191.22,1191.75,1181.13,1181.2,1661330000,1882109500
1113226200,1181.35,1184.06,1178.69,1181.21,1525310000,1885884000
1113312600,1180.87,1190.17,1171.04,1187.76,1979830000,1913004000
1113399000,1187.2,1187.2,1171.4,1173.79,2049740000,1939814500
1113485400,1173.74,1174.67,1161.71,1162.05,2355040000,1974907000
1113571800,1160.12,1161.22,1141.92,1142.62,2689960000,2030308500
1113831000,1142.4,1148.84,1139.87,1145.98,2180670000,2022123500
1113917400,1147.07,1154.67,1147.07,1152.78,2142700000,2038286500
1114003800,1154.09,1155.5,1136.22,1137.5,2217050000,2043415500
1114090200,1139.3,1159.95,1139.3,1159.95,2308560000,2046500000
1114176600,1159.95,1159.95,1142.95,1152.12,2045880000,2062708000
1114435800,1153.46,1164.05,1153.46,1162.1,1795030000,2065148500
1114522200,1161.81,1164.8,1151.74,1151.74,1959740000,2051973000
1114608600,1151.04,1159.87,1144.49,1156.38,2151520000,2054693500
1114695000,1155.56,1155.56,1143.22,1143.22,2182270000,2053095500
1114781400,1148.73,1156.97,1139.2,1156.85,2362360000,2062779000
1115040600,1156.85,1162.87,1154.71,1162.16,1980040000,2057792500
1115127000,1161.7,1166.89,1156.71,1161.17,2167020000,2072603500
1115213400,1161.57,1176.01,1161.57,1175.65,2306480000,2098057500
1115299800,1175.48,1178.47,1166.86,1172.1,1997100000,2102881500
1115386200,1173.64,1177.73,1170.5,1171.35,1707200000,2105175000
1115645400,1171.24,1178.87,1169.38,1178.84,1857020000,2121760500
1115731800,1175.39,1175.39,1163.01,1166.22,1889660000,2117252000
1115818200,1166.22,1171.77,1158.48,1171.11,1834970000,2106513500
1115904600,1171.1,1173.2,1157.76,1159.36,1995290000,2088526000
1115991000,1160.07,1163.75,1146.18,1154.05,2188590000,2063457500
1116250200,1154.35,1165.75,1154.35,1165.69,1856860000,2047267000
1116336600,1164.73,1174.35,1159.96,1173.8,1887260000,2034495000
1116423000,1174.43,1187.9,1174.43,1185.56,2266320000,2036958500
1116509400,1185.72,1191.09,1184.6,1191.08,1775860000,2010323500
1116595800,1191.14,1191.22,1185.19,1189.28,1631750000,1989617000
1116855000,1189.28,1197.44,1188.76,1193.86,1681170000,1983924000
1116941400,1191.55,1195.29,1189.87,1194.07,1681000000,1969987000
1117027800,1192.42,1193.22,1185.96,1190.01,1742180000,1949520000
1117114200,1191.69,1198.95,1190.69,1197.62,1654110000,1923112000
1117200600,1197.62,1199.56,1195.28,1198.78,1381430000,1874065500
1117546200,1198.26,1198.32,1191.5,1191.5,1840680000,1867097500
1117632600,1191.07,1205.64,1191.03,1202.22,1810100000,1849251500
1117719000,1202.27,1204.65,1198.42,1204.29,1813790000,1824617000
1117805400,1204.29,1205.09,1194.55,1196.02,1627520000,1806138000
1118064600,1196.3,1198.78,1192.75,1197.51,1547120000,1798134000
1118151000,1198.37,1208.85,1197.26,1197.26,1851370000,1797851500
1118237400,1198.54,1201.97,1193.33,1194.67,1715490000,1789143000
1118323800,1194.04,1201.86,1191.09,1200.93,1824120000,1788600500
1118410200,1200.87,1202.79,1192.64,1198.11,1664180000,1772045000
1118669400,1197.64,1206.03,1194.51,1200.82,1661350000,1745683000
1118755800,1200.39,1207.53,1200.18,1203.91,1698150000,1737747500
1118842200,1204.93,1208.01,1198.66,1206.58,1840440000,1735406500
1118928600,1206.35,1212.1,1205.47,1210.96,1776040000,1710892500
1119015000,1213.19,1219.5,1213.19,1216.96,2407370000,1742468000
1119274200,1216.12,1219.1,1210.65,1216.1,1714530000,1746607000
1119360600,1215.93,1217.13,1211.86,1213.61,1720700000,1748583500
1119447000,1214.34,1219.59,1211.69,1213.88,1823250000,1755696000
1119533400,1214.19,1216.45,1200.72,1200.73,2029920000,1770083000
1119619800,1200.7,1200.9,1191.45,1191.57,2418800000,1808317500
1119879000,1191.33,1194.33,1188.3,1190.69,1738620000,1826177000
1119965400,1191.37,1202.54,1191.37,1201.57,1772410000,1822763500
1120051800,1202.64,1204.07,1198.7,1199.85,1769280000,1820722500
1120138200,1199.93,1203.27,1190.51,1191.33,2109490000,1835507500
1120224600,1191.33,1197.89,1191.33,1194.44,1593820000,1833822500
1120570200,1193.87,1206.34,1192.49,1204.99,1805820000,1846757500
1120656600,1204.83,1206.11,1194.78,1194.94,1883470000,1848362500
1120743000,1193.73,1198.46,1183.55,1197.87,1952440000,1860210000
1120829400,1197.88,1212.73,1197.2,1211.86,1900810000,1864044500
1121088600,1212.37,1220.03,1212.11,1219.44,1846300000,1873150500
1121175000,1219.44,1225.54,1216.6,1222.21,1932010000,1886683500
1121261400,1222.47,1224.46,1219.64,1223.29,1812500000,1892401000
1121347800,1224.14,1233.16,1224.14,1226.5,2048710000,1902814500
1121434200,1226.63,1229.53,1223.5,1227.92,1716400000,1899832500
1121693400,1226.72,1226.72,1221.13,1221.13,1582100000,1858569000
1121779800,1222.47,1230.34,1222.47,1229.35,2041280000,1874906500
1121866200,1227.36,1236.56,1222.91,1235.2,2063340000,1892038500
1121952600,1235.83,1235.83,1224.7,1227.04,2129840000,1907368000
1122039000,1227.2,1234.19,1226.26,1233.68,1766990000,1894221500
1122298200,1233.44,1238.36,1228.15,1229.03,1717580000,1859160500
1122384600,1229.38,1234.42,1229.28,1231.16,1934180000,1868938500
1122471000,1231.33,1237.64,1230.15,1236.79,1945800000,1877608000
1122557400,1236.96,1245.15,1235.81,1243.72,2001680000,1889228000
1122643800,1243.39,1244.87,1234.18,1234.18,1789600000,1873233500
1122903000,1234.86,1239.1,1233.8,1235.35,1716870000,1879386000
1122989400,1235.7,1244.69,1235.7,1244.12,2043120000,1891251000
1123075800,1244.12,1245.86,1240.57,1245.04,1999980000,1897076500
1123162200,1243.17,1243.8,1235.15,1235.86,1981220000,1898515500
1123248600,1235.05,1235.05,1225.64,1226.42,1930280000,1899989000
1123507800,1226.72,1232.28,1222.67,1223.13,1804140000,1897881000
1123594200,1223.42,1234.11,1223.42,1231.38,1897520000,1896156500
1123680600,1231.49,1242.69,1226.58,1229.13,2172320000,1914147500
1123767000,1229.07,1237.81,1228.33,1237.81,1941560000,1908790000
1123853400,1235.18,1235.18,1225.87,1230.39,1709300000,1908435000
1124112600,1229.78,1236.24,1226.2,1233.87,1562880000,1907474000
1124199000,1233.01,1233.43,1219.05,1219.34,1820410000,1896430500
1124285400,1219.44,1225.63,1218.07,1220.24,1859150000,1886221000
1124371800,1219.62,1222.64,1215.93,1219.02,1808170000,1870137500
1124458200,1219.52,1225.08,1219.52,1219.71,1558790000,1859727500
1124717400,1220.54,1228.96,1216.47,1221.73,1621330000,1854915000
1124803800,1221.77,1223.04,1214.44,1217.59,1678620000,1842137000
1124890200,1217.15,1224.15,1209.5,1209.59,1930800000,1841387000
1124976600,1209.59,1213.73,1209.57,1212.37,1571110000,1819858500
1125063000,1211.83,1211.83,1204.23,1205.1,1541090000,1807433000
1125322200,1202.81,1214.28,1201.53,1212.28,1599450000,1801562000
1125408600,1212.28,1212.28,1201.07,1208.41,1916470000,1795229500
1125495000,1208.33,1220.33,1204.67,1220.33,2365510000,1813506000
1125581400,1219.71,1227.29,1216.18,1221.59,2229860000,1825938000
1125667800,1221.92,1224.45,1217.75,1218.02,1640160000,1811432000
1126013400,1218.02,1233.61,1218.02,1233.39,1932090000,1817829500
1126099800,1233.02,1237.06,1230.93,1236.36,2067700000,1826338500
1126186200,1232.64,1243.13,1232.64,1241.48,1955380000,1815491500
1126272600,1232.64,1243.13,1231.67,1241.48,1992560000,1818041500
1126531800,1241.5,1242.5,1239.15,1240.56,1938050000,1829479000
1126618200,1240.19,1240.57,1231.2,1231.2,2082360000,1855453000
1126704600,1231.66,1234.74,1226.16,1227.16,1986750000,1863770000
1126791000,1228.66,1231.88,1224.85,1227.73,2079340000,1874779500
1126877400,1229.21,1237.95,1229.21,1237.91,3152470000,1941994500
1127136600,1237.01,1237.01,1227.69,1231.02,2076540000,1967882000
1127223000,1231.27,1236.49,1220.11,1221.34,2319250000,2002778000
1127309400,1221.52,1221.52,1209.89,1210.2,2548150000,2046254500
1127395800,1209.98,1216.53,1205.35,1214.62,2424720000,2070950500
1127482200,1213.35,1218.82,1209.8,1215.29,1973020000,2091046000
1127741400,1216.05,1222.56,1211.84,1215.63,2022220000,2115102500
1127827800,1215.92,1220.17,1211.2,1215.66,1976270000,2133943500
1127914200,1216.81,1220.97,1212.72,1216.89,2106980000,2143469000
1128000600,1216.71,1228.7,1211.54,1227.68,2176120000,2133999500
1128087000,1227.68,1229.56,1225.26,1228.81,2097520000,2127382500
1128346200,1228.81,1233.34,1225.15,1226.7,2097490000,2150249000
1128432600,1226.61,1229.88,1214.02,1214.47,2341420000,2170715500
1128519000,1214.47,1214.47,1196.25,1196.39,2546780000,2194669500
1128605400,1196.7,1202.14,1181.92,1191.49,2792030000,2236502000
1128691800,1192.23,1199.71,1191.46,1195.9,2126080000,2243178000
1128951000,1196.02,1196.52,1186.12,1187.33,2195990000,2256075000
1129037400,1187.9,1193.1,1183.16,1184.87,2299040000,2266909000
1129123800,1183.38,1190.02,1173.65,1177.68,2491280000,2292135500
1129210200,1176.34,1179.56,1168.42,1176.84,2351150000,2305726000
1129296600,1177.33,1187.13,1175.54,1186.57,2188940000,2257549500
1129555800,1189.98,1189.98,1178.13,1178.14,2054570000,2256451000
1129642200,1177.09,1195.76,1170.85,1195.76,2197010000,2250339000
1129728600,1195.76,1197.3,1173.3,1177.8,2703590000,2258111000
1129815000,1179.92,1186.46,1174.92,1179.59,2617250000,2267737500
1129901400,1179.92,1186.46,1174.92,1179.59,2470920000,2292632500
1130160600,1179.59,1199.39,1179.59,1199.38,2197790000,2301411000
1130247000,1198.55,1201.3,1189.29,1196.54,2312470000,2318221000
1130333400,1196.06,1204.01,1191.38,1191.38,2467750000,2336259500
1130419800,1191.1,1192.65,1178.89,1178.9,2395370000,2347222000
1130506200,1180.54,1198.41,1178.9,1198.41,2379400000,2361316000
1130769000,1198.41,1211.43,1198.41,1207.01,2567470000,2384815000
1130855400,1205.85,1207.34,1201.66,1202.76,2457850000,2390636500
1130941800,1201.79,1215.17,1201.07,1214.76,2648090000,2395702000
1131028200,1216.2,1224.7,1214.76,1219.94,2716630000,2391932000
1131114600,1220.29,1222.52,1214.45,1220.14,2050510000,2388153500
1131373800,1221,1224.18,1217.29,1222.81,1987580000,2377733000
1131460200,1221.72,1222.81,1216.08,1218.59,1965050000,2361033500
1131546600,1218.39,1226.59,1216.53,1220.65,2214460000,2347192500
1131633000,1220.75,1232.41,1215.05,1230.96,2378460000,2348558000
1131719400,1231.36,1235.7,1230.72,1234.72,1773140000,2327768000
1131978600,1234.59,1237.2,1231.78,1233.76,1899780000,2320028500
1132065000,1233.48,1237.94,1226.41,1229.01,2359370000,2328146500
1132151400,1229.36,1232.24,1227.18,1231.21,2121580000,2299046000
1132237800,1231.92,1242.96,1231.92,1242.8,2298040000,2283085500
1132324200,1249.35,1249.58,1240.71,1248.27,2453290000,2282204000
1132583400,1248.27,1255.89,1246.9,1254.85,2117350000,2278182000
1132669800,1254.06,1261.9,1251.4,1261.23,2291420000,2277129500
1132756200,1261.19,1270.64,1259.51,1265.61,1985400000,2253012000
1132929000,1265.88,1268.78,1265.54,1268.25,724940000,2169490500
1133188200,1267.99,1268.44,1257.17,1257.46,2016900000,2151365500
1133274600,1258.02,1266.06,1257.48,1257.48,2268340000,2136409000
1133361000,1257.3,1260.93,1249.39,1249.48,2374690000,2132251000
1133447400,1249.48,1266.17,1249.48,1264.67,2614830000,2130588000
1133533800,1263.56,1266.85,1261.42,1265.08,2125580000,2101035500
1133793000,1263.34,1272.89,1262.83,1263.7,2325840000,2114802000
1133879400,1264.27,1264.85,1253.02,1257.37,2110740000,2120960000
1133965800,1264.27,1264.85,1253.02,1257.37,2093830000,2127399000
1134052200,1257.48,1263.36,1250.91,1255.84,2178300000,2125591000
1134138600,1256.12,1263.08,1254.24,1259.37,1896290000,2101482500
1134397800,1259.86,1263.86,1255.52,1260.43,1876550000,2106653000
1134484200,1259.99,1272.11,1258.56,1267.43,2390020000,2131165000
1134570600,1267.19,1275.8,1267.07,1272.74,2145520000,2120472500
1134657000,1273.14,1275.17,1267.74,1270.94,2180590000,2123423000
1134743400,1271.16,1275.24,1267.32,1267.32,2584190000,2137730500
1135002600,1267.21,1270.51,1259.36,1259.92,2208810000,2125506500
1135089000,1260.01,1263.86,1257.21,1259.62,1996690000,2119473500
1135175400,1260.51,1269.37,1259.62,1262.79,2065170000,2108161000
1135261800,1262.91,1268.19,1262.5,1268.12,1888500000,2103316000
1135348200,1268.38,1269.76,1265.92,1268.66,1285810000,2131359500
1135693800,1268.96,1271.83,1256.54,1256.54,1540470000,2107538000
1135780200,1257.13,1261.1,1256.54,1258.17,1422360000,2065239000
1135866600,1258.15,1260.61,1254.18,1254.42,1382540000,2015631500
1135953000,1254.42,1254.42,1246.59,1248.29,1443500000,1957065000
1136298600,1252.03,1270.22,1245.74,1268.8,2554570000,1978514500
1136385000,1268.96,1275.37,1267.74,1273.46,2515330000,1987989000
1136471400,1273.54,1276.91,1270.3,1273.48,2433340000,2004119000
1136557800,1274.61,1286.09,1274.61,1285.45,2446560000,2021755500
1136817000,1285.56,1290.78,1284.82,1290.15,2301490000,2027915000
1136903400,1288.93,1289.94,1283.76,1289.69,2373080000,2051754500
1136989800,1290.08,1294.9,1288.12,1294.18,2406130000,2078233500
1137076200,1286.07,1288.96,1282.78,1287.61,2318350000,2074650000
1137162600,1286.07,1288.96,1282.78,1287.61,2206510000,2077699500
1137508200,1278.91,1282.43,1272.08,1277.93,2179970000,2077668500
1137594600,1278.96,1287.79,1278.6,1285.04,2233200000,2060119000
1137681000,1284.52,1284.57,1260.92,1261.49,2444020000,2071879500
1137767400,1284.52,1285.04,1260.92,1261.49,2845810000,2114335500
1138026600,1261.98,1268.19,1261.7,1263.82,2256070000,2123880500
1138113000,1264.59,1271.47,1264.59,1266.86,2608720000,2159891500
1138199400,1267.81,1271.87,1259.45,1264.68,2617060000,2226454000
1138285800,1267.4,1276.44,1267.4,1273.83,2856780000,2292269500
1138372200,1275.4,1286.32,1275.18,1283.72,2623620000,2352332500
1138631400,1283.78,1287.94,1283.51,1285.2,2282730000,2397342000
1138717800,1284.97,1285.2,1276.85,1280.08,2708310000,2460582500
1138804200,1280.08,1283.33,1277.57,1282.46,2589410000,2462324500
1138890600,1281.82,1282.46,1267.72,1270.84,2565300000,2464823000
1138977000,1269.45,1270.87,1261.02,1264.03,2282210000,2457266500
1139236200,1264.21,1267.04,1261.62,1265.02,2132360000,2441556500
1139322600,1264.82,1265.78,1253.61,1254.78,2366370000,2444800500
1139409000,1257.23,1266.47,1254.78,1265.65,2456860000,2448989500
1139495400,1266.37,1274.56,1262.8,1263.78,2441920000,2450779000
1139581800,1263.86,1269.89,1254.98,1266.99,2290050000,2449364000
1139841000,1265.15,1266.99,1258.34,1262.86,1850080000,2431542500
1139927400,1263.12,1278.21,1260.8,1275.53,2437940000,2444441000
1140013800,1275.53,1281,1271.08,1280,2317590000,2448660500
1140100200,1280.42,1289.39,1280,1289.38,2251490000,2439034000
1140186600,1288.64,1289.47,1284.07,1287.24,2128260000,2403156500
1140532200,1287.14,1291.92,1281.33,1283.04,2104320000,2395569000
1140618600,1283.09,1294.17,1283.03,1292.67,2222380000,2376252000
1140705000,1292.52,1293.84,1285.14,1287.79,2144210000,2352609500
1140791400,1287.72,1292.11,1285.62,1289.43,1933010000,2306421000
1141050600,1289.79,1297.57,1288.43,1294.12,1975320000,2274006000
1141137000,1293.24,1294.12,1278.66,1280.66,2370860000,2278412500
1141223400,1281.65,1291.8,1280.66,1291.24,2308320000,2258413000
1141309800,1288.57,1291.24,1283.21,1289.14,2494590000,2253672000
1141396200,1287.28,1297.33,1284.2,1287.23,2152950000,2233054500
1141655400,1287.3,1288.23,1275.67,1278.26,2280190000,2232953500
1141741800,1277.22,1278.26,1271.11,1275.88,2268050000,2239738000
1141828200,1275.08,1280.33,1268.42,1278.47,2442870000,2243563000
1141914600,1278.93,1282.74,1272.23,1272.23,2140110000,2227725500
1142001000,1272.94,1284.37,1271.11,1281.58,2123450000,2211802000
1142260200,1284.97,1287.37,1281.58,1284.13,2070330000,2200816000
1142346600,1284.13,1298.14,1282.67,1297.48,2165270000,2216575500
1142433000,1297.71,1304.4,1294.97,1303.02,2293000000,2209328500
1142519400,1303.75,1310.45,1303.02,1305.33,2292180000,2208058000
1142605800,1308.01,1309.79,1305.32,1307.25,2549620000,2222964500
1142865000,1307.69,1310,1303.59,1305.08,1976830000,2215393000
1142951400,1305,1310.88,1295.82,1297.23,2147370000,2217545500
1143037800,1297.23,1305.97,1295.81,1305.04,2039810000,2208417000
1143124200,1305.04,1305.04,1298.11,1301.67,1980940000,2200253500
1143210600,1301.71,1306.53,1298.89,1302.95,2326070000,2219906500
1143469800,1302.94,1303.74,1299.09,1301.61,2029700000,2222625500
1143556200,1301.3,1306.24,1291.84,1293.23,2148580000,2211511500
1143642600,1293.23,1305.6,1293.23,1302.89,2143540000,2203272500
1143729000,1303,1310.15,1296.72,1300.25,2294560000,2193271000
1143815400,1300.6,1303,1294.82,1294.82,2236710000,2197459000
1144071000,1302.88,1309.19,1296.65,1297.81,2494080000,2208153500
1144157400,1297.84,1307.55,1294.71,1305.93,2147660000,2202134000
1144243800,1306.52,1312.81,1304.82,1311.56,2420020000,2200991500
1144330200,1308.91,1311.99,1302.44,1309.04,2281680000,2208070000
1144416600,1309.04,1314.07,1294.18,1295.5,2082470000,2206021000
1144675800,1295.61,1300.74,1293.17,1296.6,1898320000,2197420500
1144762200,1296.6,1300.71,1282.96,1286.57,2232880000,2200801000
1144848600,1286.89,1290.93,1286.45,1288.12,1938100000,2183056000
1144935000,1288.12,1292.09,1283.37,1289.12,1891940000,2163044000
1145280600,1285.33,1292.45,1280.74,1285.33,1794650000,2125295500
1145367000,1285.97,1309.02,1285.33,1307.65,2595440000,2156226000
1145453400,1307.93,1310.39,1302.79,1309.93,2447310000,2171223000
1145539800,1309.74,1318.16,1306.38,1311.46,2512920000,2194878500
